Param_1,Param_2,Param_3,Param_4,Param_5,Param_6,Param_7,Param_8,Param_9,Param_10,Param_11,Param_12,Param_13,Param_14,Param_15,Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100
0.4089,0.403,0.6703,0.0374,0.1232,0.0646,0.0738,0.089,0.0963,0.8887,0.833,0.969,0.0684,0.0735,0.0979,0.180967,0.02111611,7.17e-05,-0.0460288,-0.8190269,0.0097,0.0131,0.0153,0.0194,0.0215,0.024,0.0256,0.0294,0.0322,0.0394
0.4035,0.4294,0.5764,0.0365,0.1115,0.0545,0.0622,0.0901,0.0987,0.8275,0.9328,0.8361,0.0621,0.0765,0.078,0.160528,0.01784999,6.15e-05,-0.0043732,-0.9097186,0.0063,0.0103,0.0122,0.0152,0.0177,0.0211,0.0224,0.0253,0.0281,0.0361
0.3783,0.411,0.5623,0.0364,0.1301,0.0445,0.0792,0.0931,0.1096,0.868,0.939,0.8027,0.0685,0.0936,0.0976,0.201258,0.019893899,7.66e-05,0.138176317,-0.6214912,0.0091,0.012,0.0156,0.0169,0.0199,0.0219,0.0256,0.0269,0.0315,0.045
0.3626,0.4932,0.5259,0.0431,0.1104,0.0674,0.075,0.0926,0.1001,0.8882,0.9523,0.823,0.0615,0.0715,0.072,0.139634,0.020532708,9.46e-05,0.28861045,-0.5188441,0.007,0.0108,0.0146,0.0174,0.0207,0.0228,0.0259,0.0289,0.0338,0.0482
0.3702,0.4221,0.7398,0.043,0.1105,0.0661,0.068,0.082,0.1019,0.8425,0.8324,0.9314,0.0551,0.0595,0.0759,0.201222,0.02538163,8.43e-05,-0.1489364,-0.8223319,0.0125,0.0162,0.021,0.0224,0.0257,0.0283,0.0312,0.0347,0.0374,0.0439
0.3825,0.4347,0.8884,0.0379,0.1328,0.061,0.0716,0.0895,0.114,0.9427,0.9144,0.8572,0.0654,0.0722,0.0736,0.173243,0.02807512,9.19e-05,-0.236828,-0.3308797,0.0153,0.0199,0.0229,0.0253,0.0283,0.0314,0.0336,0.0361,0.0407,0.0517
0.3506,0.4801,0.7065,0.0392,0.1204,0.057,0.065,0.0881,0.0965,0.8111,0.8421,0.8748,0.0514,0.0523,0.0857,0.162082,0.021588653,8.69e-05,0.09636849,-0.6998805,0.01,0.0127,0.0162,0.0193,0.0212,0.0253,0.0265,0.03,0.0352,0.045
0.3869,0.4373,0.9332,0.0368,0.1334,0.0558,0.069,0.0872,0.1154,0.9802,0.8777,0.9038,0.057,0.0814,0.0894,0.171876,0.02743986,8.96e-05,-0.3175136,-0.2565822,0.0146,0.0208,0.0228,0.0253,0.0274,0.0307,0.0331,0.0355,0.0395,0.0495
0.4011,0.4809,0.881,0.0423,0.1245,0.0683,0.0782,0.0915,0.1153,0.9257,0.9245,0.838,0.0533,0.0869,0.0924,0.109702,0.022577822,6.27e-05,-0.1228529,-0.5108663,0.0114,0.0152,0.0186,0.0206,0.0228,0.0254,0.027,0.03,0.033,0.0406
0.4144,0.4231,0.834,0.0356,0.1468,0.0494,0.092,0.0947,0.1217,0.9146,0.9296,0.9534,0.0586,0.0853,0.0874,0.156274,0.023880424,7.99e-05,0.112408133,-0.2735036,0.0114,0.0155,0.0189,0.0208,0.0237,0.0261,0.0287,0.0318,0.0355,0.05
0.4081,0.4864,0.6826,0.0419,0.136,0.0627,0.0892,0.0947,0.1085,0.8414,0.8775,0.8264,0.0532,0.0591,0.0959,0.097947,0.01793382,7.19e-05,0.175263687,-0.7760814,0.0063,0.01,0.0119,0.015,0.0172,0.0203,0.0228,0.0257,0.0298,0.0403
0.3612,0.4583,0.9063,0.0449,0.126,0.0585,0.076,0.0908,0.109,0.8228,0.9635,0.9084,0.0748,0.0865,0.0915,0.174979,0.02916015,0.00010243,-0.1896295,-0.3561806,0.0163,0.0211,0.0252,0.0266,0.0291,0.0319,0.0359,0.0379,0.0422,0.055
0.3906,0.4137,0.5406,0.0472,0.1121,0.0603,0.0757,0.0839,0.0947,0.9677,0.9781,0.9803,0.0707,0.0958,0.0989,0.186673,0.022465076,9.38e-05,0.00324964,-0.7470776,0.01,0.0132,0.0161,0.0199,0.0219,0.0255,0.0277,0.0315,0.0351,0.0456
0.4114,0.4401,0.887,0.0382,0.1331,0.0482,0.0949,0.0961,0.1181,0.9902,0.968,0.8805,0.0836,0.0885,0.0963,0.142575,0.02326864,6.96e-05,-0.0285774,-0.3438606,0.0111,0.0154,0.0198,0.0211,0.0236,0.0255,0.0277,0.0307,0.0345,0.0469
0.406,0.4607,0.8126,0.0465,0.1299,0.0643,0.072,0.0983,0.1129,0.8498,0.9614,0.8678,0.0501,0.0679,0.0892,0.122375,0.02024239,6.05e-05,-0.0472066,-0.777889,0.0104,0.0122,0.0158,0.0177,0.0206,0.0221,0.0254,0.0272,0.0309,0.0377
0.3858,0.4029,0.7144,0.0378,0.1471,0.0572,0.0975,0.1027,0.1151,0.865,0.8222,0.8058,0.0659,0.0879,0.0891,0.20018,0.02652296,9.65e-05,-0.0088993,-0.6532148,0.014,0.017,0.0215,0.0236,0.0261,0.0297,0.0324,0.0355,0.0396,0.0495
0.3828,0.4892,0.6753,0.0466,0.1278,0.0715,0.0782,0.1019,0.1192,0.9456,0.8917,0.8554,0.0583,0.076,0.0969,0.117756,0.020037922,8.74e-05,0.165965413,-0.7636383,0.0068,0.0113,0.0149,0.0165,0.0205,0.0221,0.0253,0.0283,0.0333,0.043
0.3754,0.4487,0.8157,0.0362,0.1228,0.0568,0.0685,0.0872,0.1017,0.8319,0.9211,0.9045,0.0534,0.0763,0.0796,0.166842,0.023742764,7.02e-05,-0.1623938,-0.6529947,0.012,0.0159,0.02,0.0217,0.0246,0.0259,0.0291,0.0318,0.0345,0.0433
0.3858,0.4698,0.8864,0.0417,0.1151,0.0537,0.0833,0.0941,0.1013,0.848,0.8981,0.9376,0.0686,0.0766,0.0998,0.134778,0.023787536,7.2e-05,-0.1166759,-0.5245659,0.012,0.016,0.02,0.0216,0.0244,0.0259,0.0286,0.0317,0.0348,0.043
0.3647,0.403,0.6049,0.0446,0.1443,0.0687,0.0851,0.1008,0.1144,0.9687,0.9591,0.9375,0.0701,0.0702,0.0785,0.224419,0.029230533,0.00013352,0.0222559,-0.6798744,0.013,0.0191,0.0225,0.0252,0.0296,0.0328,0.0357,0.0397,0.0445,0.0566
0.4197,0.4342,0.8571,0.0364,0.1359,0.0589,0.0819,0.0895,0.1269,0.9012,0.9106,0.9919,0.0682,0.0684,0.099,0.135561,0.022100616,6.25e-05,-0.1323138,-0.6032282,0.0111,0.0149,0.0174,0.0204,0.0218,0.0246,0.027,0.0293,0.0321,0.0415
0.3541,0.4218,0.6939,0.0491,0.1478,0.0683,0.0865,0.1192,0.1336,0.9122,0.8003,0.9138,0.0574,0.0575,0.0998,0.21207,0.0313662,0.00014591,-0.0300544,-0.7936545,0.0146,0.02,0.0248,0.0271,0.0314,0.0348,0.0389,0.043,0.0476,0.0606
0.3678,0.4829,0.9079,0.0485,0.1247,0.0771,0.0888,0.1033,0.1179,0.8307,0.8665,0.8821,0.05,0.0531,0.0979,0.142222,0.0332413,0.00015055,-0.0163669,-0.4154104,0.0174,0.0218,0.0263,0.0303,0.0331,0.0363,0.0398,0.0439,0.0496,0.061
0.3872,0.4463,0.9364,0.0466,0.1147,0.0591,0.0794,0.0827,0.0871,0.8329,0.8066,0.997,0.0687,0.0687,0.0823,0.160281,0.0255944,7.44e-05,-0.5091165,-0.301723,0.0146,0.0189,0.0216,0.0245,0.0259,0.0292,0.0315,0.0334,0.0358,0.0433
0.3697,0.4225,0.6747,0.047,0.1131,0.0582,0.0793,0.0836,0.1028,0.9966,0.8062,0.8333,0.0782,0.0902,0.0929,0.201695,0.021955,7.25e-05,0.023205951,-0.6610171,0.0111,0.015,0.0163,0.0207,0.022,0.025,0.0266,0.03,0.0332,0.0439
0.4144,0.471,0.8253,0.0494,0.131,0.0598,0.0878,0.1055,0.1171,0.9901,0.9132,0.912,0.0761,0.0792,0.0818,0.109121,0.02001799,5.76e-05,-0.0282133,-0.7061573,0.0097,0.0126,0.0147,0.0173,0.0205,0.0218,0.0245,0.0271,0.0301,0.0384
0.35,0.4368,0.9157,0.0487,0.1476,0.0713,0.0933,0.0992,0.1313,0.8931,0.8005,0.9286,0.0505,0.0613,0.0909,0.208318,0.03939103,0.00017825,-0.3028317,-0.126515,0.021,0.0281,0.0338,0.0371,0.0402,0.0443,0.047,0.0503,0.0563,0.0711
0.3905,0.465,0.5678,0.0414,0.1246,0.0562,0.0675,0.101,0.1059,0.9132,0.9184,0.872,0.0591,0.0664,0.0693,0.131174,0.01877976,7.4e-05,0.143143102,-0.7346465,0.0066,0.0108,0.0136,0.0156,0.0198,0.0211,0.0239,0.0264,0.0306,0.0418
0.3517,0.4829,0.7119,0.047,0.1219,0.0606,0.075,0.0921,0.109,0.8523,0.8664,0.9234,0.0511,0.061,0.0731,0.153795,0.0226203,0.00010813,0.40038374,-0.2263697,0.0104,0.0136,0.0163,0.0199,0.0215,0.0251,0.0279,0.0319,0.0363,0.0532
0.3781,0.4534,0.5102,0.0411,0.1245,0.0575,0.0684,0.0962,0.1052,0.9728,0.9479,0.832,0.0538,0.0702,0.0906,0.159442,0.019705117,7.54e-05,0.021043761,-0.8536804,0.0069,0.0109,0.0142,0.0165,0.0206,0.0219,0.0251,0.0271,0.0316,0.0391
0.3511,0.4031,0.933,0.0476,0.1136,0.0557,0.0634,0.0831,0.1072,0.9068,0.9954,0.92,0.0547,0.0595,0.0852,0.23814,0.033311049,0.00012226,-0.4474103,-0.1595307,0.0186,0.0243,0.0279,0.0317,0.0343,0.0369,0.0396,0.0426,0.0471,0.0561
0.4119,0.4812,0.8631,0.0417,0.1474,0.0595,0.0854,0.0909,0.1107,0.8207,0.9746,0.8295,0.0771,0.0823,0.0837,0.100149,0.01812556,4.83e-05,-0.0150427,-0.7372101,0.01,0.0117,0.0144,0.0156,0.0181,0.0207,0.0216,0.0249,0.0269,0.035
0.4157,0.4375,0.7453,0.044,0.1289,0.0736,0.0748,0.097,0.1112,0.8416,0.8982,0.8199,0.0503,0.058,0.0816,0.137013,0.021634655,8.58e-05,0.129663525,-0.7782607,0.0101,0.0125,0.0159,0.0192,0.0215,0.0246,0.0265,0.0306,0.0345,0.0436
0.4179,0.4066,0.6683,0.0421,0.1433,0.0658,0.0867,0.0936,0.1036,0.9786,0.9643,0.9995,0.0587,0.0669,0.0805,0.166492,0.02224538,8.17e-05,0.06651376,-0.6556926,0.01,0.0137,0.0162,0.0201,0.0215,0.0246,0.027,0.031,0.0342,0.0464
0.4051,0.4361,0.8469,0.0485,0.1266,0.0585,0.0849,0.0929,0.1061,0.9683,0.8887,0.9653,0.0796,0.0854,0.0975,0.147416,0.024422452,6.89e-05,-0.1786904,-0.490459,0.0145,0.0167,0.02,0.0221,0.0255,0.0265,0.0293,0.0318,0.0359,0.045
0.4126,0.4654,0.9327,0.0362,0.1457,0.0587,0.078,0.09,0.1198,0.8378,0.8122,0.8791,0.056,0.0697,0.0912,0.112831,0.02340766,6.78e-05,-0.2090781,-0.421233,0.012,0.0161,0.0202,0.0215,0.0241,0.0256,0.0277,0.0313,0.0342,0.043
0.382,0.4927,0.5502,0.0433,0.1494,0.0702,0.0886,0.098,0.126,0.9543,0.9961,0.8624,0.0586,0.0606,0.0975,0.108798,0.019666466,8.35e-05,0.17485226,-0.6859427,0.0068,0.0114,0.0151,0.0164,0.0195,0.0215,0.0253,0.028,0.0317,0.0442
0.3745,0.4886,0.6881,0.0386,0.1246,0.0553,0.0833,0.0898,0.1052,0.859,0.8816,0.881,0.06,0.0641,0.0832,0.130985,0.020371622,0.0001004,0.532214753,0.202376962,0.0073,0.0114,0.0154,0.017,0.0207,0.0222,0.0259,0.0281,0.0349,0.055
0.3903,0.4823,0.8904,0.0494,0.1219,0.0607,0.0791,0.0872,0.1048,0.8963,0.9882,0.962,0.0621,0.0815,0.0924,0.124232,0.023894897,6.87e-05,-0.1521443,-0.4285559,0.0121,0.0162,0.0203,0.0215,0.0245,0.026,0.029,0.0315,0.0351,0.0474
0.3835,0.4685,0.8812,0.048,0.1462,0.0587,0.0961,0.1055,0.124,0.8994,0.8342,0.8385,0.0884,0.0897,0.0951,0.134719,0.027267706,0.00010083,0.00706796,-0.3895214,0.0133,0.0185,0.0217,0.0245,0.0269,0.0305,0.0328,0.0363,0.0398,0.0555
0.4035,0.4302,0.6478,0.0378,0.1214,0.0528,0.0783,0.085,0.1042,0.9747,0.8595,0.8161,0.0863,0.0874,0.0979,0.160768,0.017888891,5.8e-05,-0.0336464,-0.9046735,0.0064,0.0113,0.0126,0.0154,0.0181,0.0208,0.0224,0.0254,0.0277,0.0354
0.3958,0.4117,0.7169,0.041,0.1452,0.0656,0.0887,0.0969,0.1232,0.9733,0.9249,0.9854,0.0624,0.0806,0.0946,0.187354,0.026909267,0.0001043,0.07875586,-0.6034176,0.0141,0.0167,0.0206,0.024,0.0259,0.0297,0.0326,0.0356,0.0411,0.0517
0.3814,0.4041,0.769,0.0454,0.1237,0.0561,0.0727,0.0889,0.1068,0.8971,0.8196,0.8774,0.0568,0.062,0.0691,0.204337,0.02580174,8e-05,-0.1054739,-0.5690582,0.0138,0.0173,0.0209,0.0239,0.0257,0.0284,0.0312,0.0345,0.0371,0.0469
0.4003,0.4725,0.6075,0.0471,0.1325,0.0753,0.0841,0.1076,0.1212,0.9899,0.9912,0.9455,0.0512,0.0623,0.0744,0.118119,0.022771071,0.00011744,0.142259093,-0.7375744,0.0099,0.0118,0.0162,0.0201,0.0221,0.0258,0.0297,0.0334,0.0366,0.0539
0.3968,0.4357,0.9132,0.0421,0.1377,0.0793,0.0803,0.0849,0.1153,0.9299,0.8626,0.8541,0.0639,0.0834,0.095,0.159126,0.03124651,0.00010901,-0.321156,-0.1694184,0.0171,0.0222,0.0259,0.0297,0.0323,0.0348,0.0364,0.0401,0.0444,0.0539
0.3678,0.4999,0.7849,0.0449,0.1185,0.0669,0.0692,0.0922,0.1058,0.916,0.8576,0.9276,0.0675,0.0779,0.0808,0.128063,0.021101075,7.19e-05,0.018157826,-0.666065,0.0102,0.0125,0.0159,0.0193,0.0213,0.0241,0.0259,0.0289,0.0326,0.043
0.3693,0.4724,0.8507,0.0423,0.1244,0.047,0.0624,0.0955,0.1099,0.8502,0.9909,0.8132,0.0618,0.0689,0.0994,0.152164,0.02014532,5.22e-05,-0.086239,-0.5630618,0.0104,0.014,0.0155,0.0187,0.0202,0.0219,0.0248,0.026,0.0297,0.04
0.4155,0.4596,0.8104,0.0397,0.1212,0.0613,0.0819,0.0893,0.1071,0.8368,0.9379,0.9136,0.0752,0.0878,0.093,0.11753,0.019717709,6.09e-05,-0.0044122,-0.7663549,0.0094,0.0115,0.0146,0.0167,0.0206,0.0218,0.0246,0.0266,0.0303,0.0391
0.3877,0.4959,0.6636,0.0413,0.1439,0.0637,0.0744,0.0961,0.1152,0.8175,0.986,0.8685,0.0571,0.0776,0.0866,0.105267,0.016939419,5.79e-05,0.03928101,-0.932076,0.006,0.0103,0.0118,0.0155,0.0165,0.0197,0.0211,0.0251,0.0269,0.0335
0.3795,0.4784,0.8719,0.0465,0.123,0.0623,0.0682,0.0975,0.1068,0.8521,0.9981,0.919,0.0585,0.0682,0.0867,0.135049,0.023289692,6.71e-05,-0.1479594,-0.5675922,0.0117,0.0155,0.0199,0.0211,0.0236,0.0257,0.0277,0.0311,0.0345,0.0418
0.3949,0.425,0.7464,0.0378,0.1466,0.0822,0.0831,0.1064,0.1259,0.8086,0.9662,0.8543,0.0514,0.0583,0.0632,0.174885,0.025558888,8.8e-05,-0.0046762,-0.6316237,0.0128,0.0168,0.0207,0.023,0.0258,0.0281,0.0309,0.0343,0.0379,0.0482
0.4065,0.4356,0.822,0.0446,0.126,0.0638,0.064,0.0973,0.1056,0.9823,0.933,0.9296,0.0783,0.0946,0.0948,0.147723,0.02301334,6.25e-05,-0.1895167,-0.5661713,0.0116,0.0154,0.0193,0.0207,0.0242,0.0256,0.0275,0.0306,0.0329,0.0403
0.3778,0.466,0.8728,0.0485,0.1492,0.0671,0.0935,0.1125,0.1298,0.8065,0.9145,0.9068,0.0927,0.0963,0.0997,0.143872,0.029806204,0.00010952,-0.1523192,-0.5724591,0.0161,0.0206,0.0246,0.0268,0.0303,0.0334,0.0359,0.0397,0.0433,0.0534
0.3879,0.4084,0.5427,0.0495,0.1134,0.07,0.072,0.086,0.1014,0.9618,0.8364,0.824,0.0549,0.0843,0.0933,0.195719,0.022149526,9.06e-05,-0.0313892,-0.8597357,0.0097,0.0125,0.0161,0.0204,0.0219,0.0251,0.0276,0.0316,0.0348,0.043
0.4044,0.423,0.6687,0.045,0.1278,0.0633,0.0798,0.0906,0.1041,0.853,0.801,0.9076,0.0642,0.0717,0.0855,0.163399,0.02112707,7.51e-05,-0.0511339,-0.8478604,0.0096,0.0125,0.0154,0.0193,0.0208,0.0246,0.0261,0.0298,0.0328,0.0403
0.3801,0.4469,0.7726,0.0372,0.1314,0.0539,0.0878,0.1006,0.1239,0.9873,0.8618,0.9067,0.0535,0.0556,0.0586,0.167628,0.022914528,8.03e-05,0.136051325,-0.5637556,0.0117,0.0141,0.0172,0.0201,0.022,0.0251,0.0272,0.0312,0.035,0.0456
0.3797,0.4969,0.5696,0.0483,0.1367,0.0655,0.0941,0.1069,0.1189,0.9616,0.9645,0.8613,0.0509,0.0778,0.0951,0.110577,0.021122957,9.82e-05,0.228216959,-0.5715792,0.007,0.0109,0.0148,0.0183,0.0209,0.024,0.0259,0.0303,0.035,0.0472
0.3596,0.4622,0.6085,0.0428,0.1246,0.0564,0.0639,0.0878,0.1063,0.8537,0.9386,0.9108,0.0584,0.06,0.0826,0.169259,0.021094136,9.06e-05,0.105342958,-0.7218283,0.0092,0.0124,0.0147,0.0188,0.0208,0.0237,0.0259,0.0301,0.0339,0.0461
0.3521,0.4366,0.6494,0.0369,0.1426,0.0539,0.0905,0.0985,0.119,0.9283,0.8041,0.8424,0.0512,0.0646,0.0657,0.202606,0.02406039,0.00010738,0.299726015,-0.3393808,0.011,0.0155,0.0182,0.0211,0.0246,0.0262,0.0297,0.0335,0.0373,0.0541
0.3944,0.482,0.7385,0.0402,0.1143,0.0601,0.0799,0.0806,0.0928,0.9677,0.912,0.874,0.0528,0.0539,0.056,0.115184,0.01759544,6.35e-05,0.104280313,-0.8893378,0.0062,0.011,0.0123,0.0151,0.0171,0.0207,0.0218,0.0257,0.0285,0.0357
0.3523,0.4128,0.8865,0.0378,0.144,0.0521,0.0858,0.1146,0.1161,0.9741,0.9025,0.8689,0.0719,0.095,0.0961,0.221395,0.03328903,0.00012934,-0.1683593,-0.1351557,0.0192,0.0248,0.0269,0.0312,0.0339,0.0365,0.0395,0.0429,0.0467,0.0612
0.4189,0.4127,0.6847,0.0358,0.1334,0.0626,0.0876,0.0998,0.1193,0.9304,0.803,0.9907,0.068,0.0745,0.0786,0.159664,0.020078789,6.65e-05,-0.0130767,-0.8067762,0.0092,0.0115,0.0146,0.0171,0.0208,0.022,0.0253,0.027,0.0311,0.0391
0.3932,0.4654,0.75,0.0385,0.124,0.0612,0.0652,0.0825,0.1084,0.8148,0.8029,0.9914,0.0561,0.0745,0.0787,0.136038,0.017371192,5.42e-05,0.07658906,-0.7921773,0.0064,0.0111,0.0122,0.0149,0.0166,0.0202,0.0211,0.0246,0.0269,0.0346
0.3578,0.4095,0.6301,0.0358,0.1391,0.0494,0.0737,0.1015,0.1157,0.8563,0.8155,0.8335,0.0575,0.0722,0.0935,0.228002,0.02548355,0.00010444,0.03129276,-0.6166496,0.0114,0.0158,0.0198,0.0224,0.0254,0.0286,0.0311,0.0345,0.039,0.0522
0.3908,0.4888,0.7117,0.0422,0.1177,0.0503,0.0765,0.0792,0.1029,0.9054,0.9537,0.8198,0.0597,0.0694,0.0901,0.112358,0.015878701,5.38e-05,0.199823244,-0.7449336,0.006,0.01,0.0108,0.0145,0.0155,0.0177,0.0202,0.0223,0.0254,0.0367
0.3863,0.473,0.6016,0.036,0.1412,0.0605,0.0873,0.0908,0.1196,0.8157,0.9326,0.838,0.0712,0.0754,0.0894,0.129597,0.01881565,7.73e-05,0.169265332,-0.7601784,0.0065,0.0105,0.014,0.0157,0.0193,0.0209,0.0246,0.0266,0.0311,0.0406
0.4124,0.4434,0.9497,0.041,0.1483,0.0602,0.0838,0.101,0.1258,0.8524,0.8881,0.9422,0.0518,0.0841,0.0875,0.13066,0.02710372,9e-05,-0.3721726,-0.2673096,0.0139,0.0202,0.0227,0.0257,0.0277,0.0302,0.0326,0.0356,0.0385,0.0482
0.3921,0.4561,0.7579,0.0389,0.1306,0.0634,0.0765,0.0938,0.1129,0.8518,0.9152,0.9093,0.0563,0.0887,0.0889,0.144673,0.02256797,8.06e-05,0.02692214,-0.6888897,0.011,0.015,0.0169,0.0208,0.0222,0.0253,0.0277,0.0311,0.0344,0.0436
0.3856,0.4287,0.5353,0.0381,0.1342,0.0559,0.0792,0.0989,0.1112,0.8115,0.8331,0.8328,0.062,0.0847,0.0997,0.178489,0.02321744,0.00010894,0.048381207,-0.7518101,0.0097,0.0137,0.0158,0.0209,0.0235,0.0263,0.0295,0.0329,0.0366,0.0485
0.3885,0.47,0.732,0.0403,0.1344,0.0738,0.0776,0.0888,0.0988,0.965,0.8463,0.9413,0.0518,0.0917,0.0952,0.131412,0.020892829,8.16e-05,0.046077807,-0.8634227,0.0091,0.0118,0.0152,0.0181,0.0206,0.0239,0.0261,0.0302,0.0334,0.0406
0.3526,0.4285,0.8794,0.0373,0.1471,0.0523,0.0806,0.0958,0.1335,0.9441,0.8884,0.9565,0.0605,0.0802,0.0966,0.201269,0.030991283,0.00011487,-0.1499299,-0.424836,0.0169,0.0216,0.0254,0.0272,0.0314,0.0346,0.0365,0.0404,0.0453,0.0539
0.3905,0.4852,0.8876,0.0442,0.1212,0.0625,0.0639,0.09,0.0997,0.8082,0.8231,0.8322,0.0514,0.0591,0.0971,0.116473,0.022375997,6.64e-05,-0.0734547,-0.5881166,0.0111,0.015,0.0174,0.0204,0.0223,0.0252,0.0268,0.0304,0.0332,0.0406
0.3902,0.42,0.6615,0.0436,0.1458,0.0769,0.0835,0.1075,0.1358,0.9239,0.9701,0.8444,0.0582,0.0668,0.0819,0.176942,0.025550233,9.73e-05,-0.105701,-0.7448876,0.0108,0.0157,0.0205,0.0228,0.0256,0.0289,0.0315,0.0351,0.0386,0.0472
0.3864,0.421,0.8347,0.0364,0.1447,0.0652,0.0749,0.0876,0.1274,0.9919,0.9585,0.8135,0.0633,0.0765,0.0804,0.183483,0.026305693,7.72e-05,-0.2829617,-0.512369,0.0152,0.0188,0.0208,0.025,0.0265,0.0293,0.0316,0.0349,0.0375,0.0442
0.4041,0.4675,0.7336,0.0448,0.112,0.058,0.0726,0.0836,0.1031,0.951,0.8042,0.8246,0.0534,0.0562,0.0627,0.123051,0.01657414,4.99e-05,0.04933567,-0.8498016,0.0062,0.0106,0.0119,0.0154,0.0163,0.0193,0.0205,0.0231,0.0261,0.0335
0.4098,0.4278,0.5179,0.0351,0.1143,0.0589,0.0679,0.0814,0.0994,0.9955,0.9492,0.9211,0.06,0.0703,0.0923,0.155745,0.018268295,6.41e-05,0.011025127,-0.864473,0.0064,0.0107,0.0144,0.0159,0.0193,0.0209,0.0235,0.0256,0.0289,0.0374
0.3799,0.4039,0.6759,0.0445,0.1216,0.0507,0.0682,0.0929,0.1091,0.8547,0.905,0.8223,0.0541,0.071,0.0723,0.206977,0.022636027,7.2e-05,0.016689906,-0.5254739,0.0116,0.0156,0.0175,0.0204,0.0225,0.0257,0.0268,0.03,0.0349,0.045
0.3882,0.4479,0.7158,0.05,0.1394,0.0614,0.0897,0.1063,0.1277,0.9437,0.9514,0.9431,0.0559,0.0863,0.0946,0.154908,0.025521404,0.00011367,0.200394552,-0.3978653,0.0111,0.0149,0.0204,0.0225,0.0254,0.0279,0.0316,0.0349,0.0396,0.0561
0.3573,0.4117,0.684,0.0484,0.121,0.0601,0.0793,0.1005,0.1078,0.976,0.8144,0.8025,0.0562,0.0567,0.057,0.224327,0.02502028,8.14e-05,-0.0600363,-0.6531445,0.0128,0.0158,0.0199,0.0218,0.0253,0.0271,0.0307,0.0334,0.0365,0.0456
0.3822,0.4548,0.6919,0.045,0.1303,0.064,0.0794,0.087,0.1123,0.8881,0.9242,0.9948,0.0618,0.0648,0.0661,0.154816,0.021248526,8.14e-05,0.08935762,-0.7252139,0.01,0.0124,0.0157,0.0189,0.0216,0.0246,0.0263,0.03,0.033,0.0439
0.3971,0.4002,0.7967,0.047,0.1307,0.0586,0.0919,0.0979,0.1224,0.8835,0.9256,0.8723,0.0707,0.099,0.0997,0.190461,0.028354414,9.49e-05,-0.1631694,-0.5247558,0.0151,0.0194,0.0225,0.0258,0.0284,0.0319,0.0347,0.0369,0.0406,0.05
0.3671,0.459,0.7712,0.0467,0.15,0.0588,0.0929,0.1133,0.1288,0.9189,0.878,0.8739,0.0742,0.0939,0.0941,0.159362,0.02594203,0.00010063,0.133594302,-0.4860362,0.0121,0.0163,0.0201,0.0228,0.0255,0.0287,0.0312,0.0348,0.039,0.0522
0.3574,0.4238,0.9133,0.0404,0.1316,0.0497,0.091,0.0955,0.1112,0.8733,0.8062,0.9827,0.053,0.0669,0.084,0.206547,0.029461097,0.00010215,-0.2075964,-0.1919467,0.0151,0.0215,0.0243,0.027,0.0301,0.0325,0.035,0.0378,0.0416,0.0559
0.3712,0.4925,0.8809,0.0423,0.1256,0.0619,0.0873,0.0901,0.1177,0.9996,0.8227,0.8442,0.0571,0.059,0.0936,0.126324,0.022488926,6.25e-05,-0.1105063,-0.4884897,0.0117,0.0155,0.018,0.0209,0.0224,0.025,0.0268,0.0299,0.033,0.043
0.3645,0.4336,0.5209,0.0483,0.1257,0.0676,0.0761,0.0983,0.1015,0.8382,0.9801,0.975,0.0603,0.0706,0.0864,0.196524,0.0248395,0.00012246,0.08682232,-0.7039898,0.0105,0.015,0.019,0.0211,0.0248,0.0277,0.0309,0.035,0.0395,0.0522
0.3637,0.4099,0.8509,0.0406,0.1173,0.0552,0.0703,0.0805,0.0991,0.9811,0.9607,0.9989,0.051,0.055,0.0819,0.219984,0.02932769,9.88e-05,-0.1450418,-0.2136225,0.0153,0.0214,0.0243,0.027,0.0299,0.0324,0.0349,0.0376,0.0416,0.0561
0.3615,0.4393,0.8222,0.0448,0.1201,0.0617,0.0825,0.0853,0.1089,0.8165,0.9008,0.9297,0.0572,0.0744,0.0873,0.19268,0.028713331,0.00010033,-0.0571743,-0.4120316,0.0157,0.0202,0.0234,0.0261,0.0291,0.032,0.0347,0.0375,0.0412,0.0532
0.3674,0.4384,0.9143,0.0441,0.14,0.0636,0.0779,0.1003,0.1229,0.9588,0.9117,0.9124,0.0643,0.072,0.0742,0.185164,0.03279187,0.00012613,-0.3070534,-0.3931601,0.0182,0.023,0.0264,0.0302,0.0328,0.0365,0.0406,0.0431,0.0468,0.0552
0.3875,0.4193,0.6958,0.0489,0.1176,0.0644,0.0811,0.0843,0.0967,0.8793,0.8307,0.856,0.0706,0.0772,0.0959,0.186935,0.0245642,9.11e-05,-0.0469368,-0.8106269,0.0118,0.016,0.0193,0.0215,0.0255,0.0267,0.0303,0.035,0.0369,0.045
0.3884,0.4062,0.8313,0.044,0.1377,0.0702,0.0769,0.0845,0.1247,0.9157,0.9951,0.806,0.0598,0.0622,0.0649,0.202302,0.02814959,8.71e-05,-0.2748366,-0.4324253,0.0154,0.0206,0.0238,0.026,0.0285,0.031,0.0339,0.0366,0.0405,0.0482
